date,currentcases,notreported,reported,incidences,hospital
2020-05-12,2.0,false,true,7.8587,578
2020-05-13,1.0,false,true,7.5526,578
2020-05-14,2.0,false,true,7.2783,578
2020-05-15,2.0,false,true,7.0322,578
2020-05-16,1.0,false,true,6.8113,578
2020-05-17,1.0,false,true,6.6122,578
2020-05-18,1.0,false,true,6.4317,578
2020-05-19,1.0,false,true,6.2667,578
2020-05-20,1.0,false,true,6.1142,578
2020-05-21,1.0,false,true,5.9711,578
2020-05-22,1.0,false,true,5.8346,578
2020-05-23,1.0,false,true,5.7029,578
2020-05-24,1.0,false,true,5.5745,578
2020-05-25,1.0,false,true,5.4485,578
2020-05-26,1.0,false,true,5.3244,578
2020-05-27,1.0,false,true,5.202,578
2020-05-28,1.0,false,true,5.0816,578
2020-05-29,1.0,false,true,4.9636,578
2020-05-30,1.0,false,true,4.8488,578
2020-05-31,1.0,false,true,4.7381,578
2020-06-01,1.0,false,true,4.6326,578
2020-06-02,1.0,false,true,4.5333,578
2020-06-03,1.0,false,true,4.4416,578
2020-06-04,1.0,false,true,4.3585,578
2020-06-05,1.0,false,true,4.2852,578
2020-06-06,1.0,false,true,4.2224,578
2020-06-07,1.0,false,true,4.1706,578
2020-06-08,1.0,false,true,4.1299,578
2020-06-09,1.0,false,true,4.1007,578
2020-06-10,1.0,false,true,4.0829,578
2020-06-11,1.0,false,true,4.0766,578
2020-06-12,1.0,false,true,4.0818,578
2020-06-13,1.0,false,true,4.0984,578
2020-06-14,1.0,false,true,4.1267,578
2020-06-15,1.0,false,true,4.1665,578
2020-06-16,1.0,false,true,4.2181,578
2020-06-17,1.0,false,true,4.2816,578
2020-06-18,1.0,false,true,4.3572,578
2020-06-19,1.0,false,true,4.4451,578
2020-06-20,1.0,false,true,4.5459,578
2020-06-21,1.0,false,true,4.6599,578
2020-06-22,1.0,false,true,4.7879,578
2020-06-23,1.0,false,true,4.9308,578
2020-06-24,1.0,false,true,5.0896,578
2020-04-16,0.0,false,true,58.3343,579
2020-04-17,0.0,false,true,55.90745,579
2020-04-18,0.0,false,true,53.43445,579
2020-04-19,0.0,false,true,50.946,579
2020-04-20,0.0,false,true,48.467,579
2020-04-21,0.0,false,true,46.0162,579
2020-04-22,0.0,false,true,43.60755,579
2020-04-23,0.0,false,true,41.2527,579
2020-04-24,0.0,false,true,38.96285,579
2020-04-25,0.0,false,true,36.74825,579
2020-04-26,0.0,false,true,34.61735,579
2020-04-27,0.0,false,true,32.57705,579
2020-04-28,0.0,false,true,30.63315,579
2020-04-29,0.0,false,true,28.78985,579
2020-04-30,0.0,false,true,27.0502,579
2020-05-01,0.0,false,true,25.416,579
2020-05-02,0.0,false,true,23.88805,579
2020-05-03,0.0,false,true,22.4661,579
2020-05-04,0.0,false,true,21.14905,579
2020-05-05,0.0,false,true,19.93515,579
2020-05-06,0.0,false,true,18.8222,579
2020-05-07,1.0,false,true,17.8074,579
2020-05-08,1.0,false,true,16.88585,579
2020-05-09,0.0,false,true,16.05185,579
2020-05-10,0.0,false,true,15.29945,579
2020-05-11,0.0,false,true,14.62225,579
2020-05-12,0.0,true,false,14.01385,579
2020-05-13,0.0,true,false,13.46805,579
2020-05-14,0.0,true,false,12.9786,579
2020-05-15,0.0,true,false,12.53955,579
2020-05-16,0.0,false,true,12.14515,579
2020-05-17,0.0,false,true,11.7896,579
2020-05-18,0.0,false,true,11.46735,579
2020-05-19,0.0,false,true,11.1729,579
2020-05-20,0.0,false,true,10.90065,579
2020-05-21,0.0,false,true,10.6453,579
2020-05-22,0.0,false,true,10.4021,579
2020-05-23,0.0,false,true,10.1676,579
2020-05-24,0.0,false,true,9.93935,579
2020-05-25,0.0,false,true,9.71555,579
2020-05-26,0.0,false,true,9.4954,579
2020-05-27,0.0,false,true,9.2786,579
2020-05-28,0.0,false,true,9.0655,579
2020-05-29,0.0,false,true,8.857,579
2020-05-30,0.0,false,true,8.65435,579
2020-05-31,0.0,false,true,8.45905,579
2020-06-01,0.0,false,true,8.2731,579
2020-06-02,0.0,false,true,8.0985,579
2020-06-03,0.0,false,true,7.93725,579
2020-06-04,0.0,false,true,7.7914,579
2020-06-05,0.0,false,true,7.66285,579
2020-06-06,0.0,true,false,7.553,579
2020-06-07,0.0,true,false,7.46255,579
2020-06-08,0.0,false,true,7.39195,579
2020-06-09,0.0,false,true,7.34155,579
2020-06-10,0.0,false,true,7.3115,579
2020-06-11,0.0,false,true,7.3018,579
2020-06-12,0.0,false,true,7.3124,579
2020-06-13,0.0,false,true,7.34345,579
2020-06-14,0.0,false,true,7.39495,579
2020-06-15,0.0,false,true,7.467,579
2020-06-16,0.0,true,false,7.55985,579
2020-06-17,0.0,false,true,7.67375,579
2020-06-18,0.0,false,true,7.80905,579
2020-06-19,0.0,false,true,7.9663,579
2020-06-20,0.0,false,true,8.14615,579
2020-06-21,0.0,false,true,8.3495,579
2020-06-22,0.0,false,true,8.5776,579
2020-06-23,0.0,true,false,8.832,579
2020-06-24,0.0,false,true,9.11445,579
2020-04-16,2.0,false,true,170.2467,580
2020-04-17,3.0,false,true,161.85495,580
2020-04-18,3.0,false,true,153.36775,580
2020-04-19,3.0,false,true,144.91335,580
2020-04-20,3.0,false,true,136.5915,580
2020-04-21,2.0,false,true,128.47605,580
2020-04-22,2.0,false,true,120.61905,580
2020-04-23,2.0,false,true,113.0581,580
2020-04-24,2.0,false,true,105.8231,580
2020-04-25,2.0,false,true,98.9361,580
2020-04-26,2.0,false,true,92.4106,580
2020-04-27,2.0,false,true,86.2541,580
2020-04-28,1.0,false,true,80.46885,580
2020-04-29,1.0,false,true,75.05255,580
2020-04-30,1.0,false,true,69.9994,580
2020-05-01,1.0,false,true,65.30075,580
2020-05-02,1.0,false,true,60.94575,580
2020-05-03,1.0,false,true,56.9216,580
2020-05-04,1.0,false,true,53.2149,580
2020-05-05,1.0,false,true,49.81125,580
2020-05-06,1.0,false,true,46.6957,580
2020-05-07,0.0,false,true,43.85235,580
2020-05-08,0.0,false,true,41.2631,580
2020-05-09,0.0,false,true,38.90835,580
2020-05-10,0.0,false,true,36.7681,580
2020-05-11,0.0,false,true,34.8228,580
2020-05-12,0.0,false,true,33.05375,580
2020-05-13,0.0,false,true,31.4429,580
2020-05-14,0.0,false,true,29.97335,580
2020-05-15,0.0,false,true,28.62915,580
2020-05-16,0.0,false,true,27.39515,580
2020-05-17,0.0,false,true,26.25685,580
2020-05-18,0.0,false,true,25.2005,580
2020-05-19,0.0,false,true,24.2129,580
2020-05-20,0.0,false,true,23.28105,580
2020-05-21,0.0,false,true,22.3929,580
2020-05-22,0.0,false,true,21.5377,580
2020-05-23,0.0,false,true,20.70795,580
2020-05-24,0.0,false,true,19.89795,580
2020-05-25,1.0,false,true,19.10405,580
2020-05-26,1.0,false,true,18.32415,580
2020-05-27,2.0,false,true,17.5575,580
2020-05-28,1.0,false,true,16.80455,580
2020-05-29,1.0,false,true,16.06695,580
2020-05-30,1.0,false,true,15.34695,580
2020-05-31,1.0,false,true,14.6476,580
2020-06-01,1.0,false,true,13.97185,580
2020-06-02,1.0,false,true,13.32425,580
2020-06-03,1.0,false,true,12.70755,580
2020-06-04,1.0,false,true,12.12505,580
2020-06-05,1.0,false,true,11.57995,580
2020-06-06,1.0,false,true,11.07425,580
2020-06-07,1.0,false,true,10.6085,580
2020-06-08,1.0,false,true,10.1829,580
2020-06-09,1.0,false,true,9.7971,580
2020-06-10,1.0,false,true,9.45055,580
2020-06-11,0.0,false,true,9.14245,580
2020-06-12,0.0,false,true,8.87205,580
2020-06-13,0.0,false,true,8.6385,580
2020-06-14,0.0,false,true,8.44105,580
2020-06-15,0.0,false,true,8.27915,580
2020-06-16,0.0,false,true,8.1523,580
2020-06-17,0.0,true,false,8.06025,580
2020-06-18,0.0,false,true,8.00275,580
2020-06-19,0.0,false,true,7.97995,580
2020-06-20,0.0,false,true,7.992,580
2020-06-21,0.0,false,true,8.0399,580
2020-06-22,0.0,false,true,8.1249,580
2020-06-23,0.0,false,true,8.24885,580
2020-06-24,0.0,false,true,8.41395,580
2020-04-16,1.0,false,true,12.8936,581
2020-04-17,1.0,false,true,12.5534,581
2020-04-18,1.0,false,true,12.1819,581
2020-04-19,1.0,false,true,11.78445,581
2020-04-20,1.0,true,false,11.36605,581
2020-04-21,1.0,false,true,10.9309,581
2020-04-22,1.0,false,true,10.48275,581
2020-04-23,1.0,false,true,10.02535,581
2020-04-24,0.0,false,true,9.5624,581
2020-04-25,0.0,false,true,9.0978,581
2020-04-26,0.0,false,true,8.63515,581
2020-04-27,0.0,false,true,8.1778,581
2020-04-28,0.0,false,true,7.72885,581
2020-04-29,0.0,false,true,7.29115,581
2020-04-30,0.0,false,true,6.86705,581
2020-05-01,0.0,false,true,6.45855,581
2020-05-02,0.0,false,true,6.06755,581
2020-05-03,0.0,false,true,5.6953,581
2020-05-04,0.0,false,true,5.34285,581
2020-05-05,0.0,false,true,5.01105,581
2020-05-06,0.0,false,true,4.7002,581
2020-05-07,0.0,false,true,4.4107,581
2020-05-08,0.0,false,true,4.14215,581
2020-05-09,0.0,false,true,3.894,581
2020-05-10,0.0,false,true,3.6655,581
2020-05-11,0.0,false,true,3.45565,581
2020-05-12,0.0,false,true,3.26335,581
2020-05-13,0.0,false,true,3.0875,581
2020-05-14,0.0,false,true,2.92695,581
2020-05-15,0.0,false,true,2.78045,581
2020-05-16,0.0,false,true,2.6468,581
2020-05-17,0.0,false,true,2.52475,581
2020-05-18,0.0,false,true,2.413,581
2020-05-19,0.0,false,true,2.3103,581
2020-05-20,0.0,false,true,2.2153,581
2020-05-21,0.0,false,true,2.1268,581
2020-05-22,0.0,false,true,2.0435,581
2020-05-23,0.0,false,true,1.96445,581
2020-05-24,0.0,false,true,1.8891,581
2020-05-25,0.0,false,true,1.8167,581
2020-05-26,0.0,false,true,1.7468,581
2020-05-27,0.0,false,true,1.67925,581
2020-05-28,0.0,false,true,1.6139,581
2020-05-29,0.0,false,true,1.55055,581
2020-05-30,0.0,false,true,1.48955,581
2020-05-31,0.0,false,true,1.43085,581
2020-06-01,0.0,false,true,1.3747,581
2020-06-02,0.0,false,true,1.3215,581
2020-06-03,0.0,false,true,1.27145,581
2020-06-04,0.0,false,true,1.22485,581
2020-06-05,0.0,false,true,1.18205,581
2020-06-06,0.0,false,true,1.14325,581
2020-06-07,0.0,false,true,1.10845,581
2020-06-08,0.0,false,true,1.0777,581
2020-06-09,0.0,false,true,1.0511,581
2020-06-10,0.0,false,true,1.02845,581
2020-06-11,0.0,false,true,1.00985,581
2020-06-12,0.0,false,true,0.99515,581
2020-06-13,0.0,false,true,0.98435,581
2020-06-14,0.0,false,true,0.9774,581
2020-06-15,0.0,false,true,0.9744,581
2020-06-16,0.0,false,true,0.9753,581
2020-06-17,0.0,false,true,0.9801,581
2020-06-18,0.0,false,true,0.98895,581
2020-06-19,0.0,false,true,1.0019,581
2020-06-20,0.0,false,true,1.0192,581
2020-06-21,0.0,false,true,1.04085,581
2020-06-22,0.0,false,true,1.0673,581
2020-06-23,0.0,true,false,1.0989,581
2020-06-24,0.0,false,true,1.136,581
2020-04-16,0.0,true,false,6.8903,582
2020-04-17,0.0,false,true,6.658,582
2020-04-18,0.0,true,false,6.42245,582
2020-04-19,0.0,true,false,6.1857,582
2020-04-20,0.0,false,true,5.94905,582
2020-04-21,0.0,false,true,5.7135,582
2020-04-22,0.0,false,true,5.4798,582
2020-04-23,0.0,false,true,5.2485,582
2020-04-24,0.0,false,true,5.02035,582
2020-04-25,0.0,false,true,4.79635,582
2020-04-26,0.0,false,true,4.57715,582
2020-04-27,0.0,false,true,4.3637,582
2020-04-28,0.0,false,true,4.15665,582
2020-04-29,0.0,false,true,3.9568,582
2020-04-30,0.0,false,true,3.7647,582
2020-05-01,0.0,false,true,3.5809,582
2020-05-02,0.0,false,true,3.4058,582
2020-05-03,0.0,false,true,3.2397,582
2020-05-04,0.0,false,true,3.08295,582
2020-05-05,0.0,false,true,2.93555,582
2020-05-06,0.0,false,true,2.7977,582
2020-05-07,0.0,false,true,2.6693,582
2020-05-08,0.0,false,true,2.5501,582
2020-05-09,0.0,false,true,2.4397,582
2020-05-10,0.0,false,true,2.3377,582
2020-05-11,0.0,false,true,2.2435,582
2020-05-12,0.0,false,true,2.1566,582
2020-05-13,0.0,false,true,2.0764,582
2020-05-14,0.0,false,true,2.00235,582
2020-05-15,0.0,false,true,1.93385,582
2020-05-16,0.0,false,true,1.8704,582
2020-05-17,0.0,false,true,1.8113,582
2020-05-18,0.0,false,true,1.75605,582
2020-05-19,0.0,false,true,1.70405,582
2020-05-20,0.0,false,true,1.6546,582
2020-05-21,0.0,false,true,1.6072,582
2020-05-22,0.0,false,true,1.5612,582
2020-05-23,0.0,false,true,1.5163,582
2020-05-24,0.0,false,true,1.4721,582
2020-05-25,0.0,false,true,1.4286,582
2020-05-26,0.0,false,true,1.3855,582
2020-05-27,0.0,false,true,1.3428,582
2020-05-28,0.0,false,true,1.3006,582
2020-05-29,0.0,false,true,1.25895,582
2020-05-30,0.0,false,true,1.2181,582
2020-05-31,0.0,false,true,1.1782,582
2020-06-01,0.0,false,true,1.13945,582
2020-06-02,0.0,false,true,1.10205,582
2020-06-03,0.0,false,true,1.0663,582
2020-06-04,0.0,false,true,1.0325,582
2020-06-05,0.0,true,false,1.00085,582
2020-06-06,0.0,false,true,0.97145,582
2020-06-07,0.0,false,true,0.9445,582
2020-06-08,0.0,false,true,0.92,582
2020-06-09,0.0,false,true,0.8979,582
2020-06-10,0.0,false,true,0.87835,582
2020-06-11,0.0,false,true,0.8612,582
2020-06-12,0.0,false,true,0.8465,582
2020-06-13,0.0,false,true,0.8343,582
2020-06-14,0.0,false,true,0.8245,582
2020-06-15,0.0,false,true,0.81715,582
2020-06-16,0.0,false,true,0.81235,582
2020-06-17,0.0,false,true,0.80995,582
2020-06-18,0.0,true,false,0.8101,582
2020-06-19,0.0,false,true,0.8129,582
2020-06-20,0.0,false,true,0.81835,582
2020-06-21,0.0,false,true,0.8266,582
2020-06-22,0.0,false,true,0.8378,582
2020-06-23,0.0,false,true,0.8522,582
2020-06-24,0.0,false,true,0.87005,582
2020-04-16,0.0,false,true,1.6262,583
2020-04-17,0.0,false,true,1.58105,583
2020-04-18,0.0,false,true,1.53235,583
2020-04-19,0.0,false,true,1.4807,583
2020-04-20,0.0,false,true,1.4267,583
2020-04-21,0.0,false,true,1.37085,583
2020-04-22,0.0,false,true,1.3137,583
2020-04-23,0.0,false,true,1.2555,583
2020-04-24,0.0,false,true,1.1968,583
2020-04-25,0.0,false,true,1.13805,583
2020-04-26,0.0,false,true,1.0797,583
2020-04-27,0.0,false,true,1.0221,583
2020-04-28,0.0,false,true,0.96565,583
2020-04-29,0.0,false,true,0.9107,583
2020-04-30,0.0,false,true,0.8576,583
2020-05-01,0.0,false,true,0.80655,583
2020-05-02,0.0,false,true,0.7577,583
2020-05-03,0.0,false,true,0.7113,583
2020-05-04,0.0,false,true,0.66745,583
2020-05-05,0.0,false,true,0.62625,583
2020-05-06,0.0,false,true,0.58775,583
2020-05-07,0.0,false,true,0.55195,583
2020-05-08,0.0,false,true,0.51885,583
2020-05-09,0.0,false,true,0.48835,583
2020-05-10,0.0,false,true,0.46035,583
2020-05-11,0.0,false,true,0.4347,583
2020-05-12,0.0,false,true,0.41135,583
2020-05-13,0.0,false,true,0.38995,583
2020-05-14,0.0,false,true,0.37055,583
2020-05-15,0.0,false,true,0.35285,583
2020-05-16,0.0,false,true,0.3368,583
2020-05-17,0.0,false,true,0.3221,583
2020-05-18,0.0,false,true,0.3087,583
2020-05-19,0.0,false,true,0.29635,583
2020-05-20,0.0,false,true,0.28495,583
2020-05-21,0.0,false,true,0.2743,583
2020-05-22,0.0,false,true,0.2642,583
2020-05-23,0.0,false,true,0.25465,583
2020-05-24,0.0,false,true,0.24535,583
2020-05-25,0.0,false,true,0.23645,583
2020-05-26,0.0,false,true,0.22775,583
2020-05-27,0.0,false,true,0.21925,583
2020-05-28,0.0,false,true,0.21095,583
2020-05-29,0.0,false,true,0.2029,583
2020-05-30,0.0,false,true,0.1951,583
2020-05-31,0.0,false,true,0.18755,583
2020-06-01,0.0,false,true,0.18025,583
2020-06-02,0.0,false,true,0.17335,583
2020-06-03,0.0,false,true,0.1668,583
2020-06-04,0.0,false,true,0.1607,583
2020-06-05,0.0,false,true,0.15515,583
2020-06-06,0.0,false,true,0.15005,583
2020-06-07,0.0,false,true,0.1455,583
2020-06-08,0.0,false,true,0.1415,583
2020-06-09,0.0,false,true,0.1381,583
2020-06-10,0.0,false,true,0.1352,583
2020-06-11,0.0,false,true,0.13275,583
2020-06-12,0.0,false,true,0.13095,583
2020-06-13,0.0,false,true,0.12965,583
2020-06-14,0.0,false,true,0.1289,583
2020-06-15,0.0,false,true,0.1287,583
2020-06-16,0.0,false,true,0.12905,583
2020-06-17,0.0,false,true,0.1299,583
2020-06-18,0.0,false,true,0.1313,583
2020-06-19,0.0,false,true,0.13335,583
2020-06-20,0.0,false,true,0.13595,583
2020-06-21,0.0,false,true,0.13915,583
2020-06-22,0.0,false,true,0.14305,583
2020-06-23,0.0,false,true,0.1477,583
2020-06-24,0.0,false,true,0.15315,583
2020-04-16,2.0,false,true,4.06675,584
2020-04-17,1.0,false,true,3.89035,584
2020-04-18,0.0,false,true,3.7143,584
2020-04-19,0.0,false,true,3.54,584
2020-04-20,1.0,false,true,3.3685,584
2020-04-21,1.0,false,true,3.20045,584
2020-04-22,0.0,false,true,3.0363,584
2020-04-23,0.0,false,true,2.8763,584
2020-04-24,0.0,false,true,2.72095,584
2020-04-25,0.0,false,true,2.57065,584
2020-04-26,0.0,false,true,2.4258,584
2020-04-27,0.0,false,true,2.28665,584
2020-04-28,0.0,false,true,2.15355,584
2020-04-29,0.0,false,true,2.02685,584
2020-04-30,0.0,false,true,1.90665,584
2020-05-01,0.0,false,true,1.7931,584
2020-05-02,0.0,false,true,1.6863,584
2020-05-03,0.0,false,true,1.58635,584
2020-05-04,0.0,false,true,1.49315,584
2020-05-05,0.0,false,true,1.4067,584
2020-05-06,0.0,false,true,1.32685,584
2020-05-07,0.0,false,true,1.25345,584
2020-05-08,0.0,false,true,1.18635,584
2020-05-09,0.0,false,true,1.1251,584
2020-05-10,0.0,false,true,1.06935,584
2020-05-11,0.0,false,true,1.01865,584
2020-05-12,0.0,false,true,0.9727,584
2020-05-13,0.0,false,true,0.931,584
2020-05-14,0.0,false,true,0.8932,584
2020-05-15,0.0,false,true,0.8589,584
2020-05-16,0.0,false,true,0.8276,584
2020-05-17,0.0,false,true,0.79905,584
2020-05-18,0.0,false,true,0.77275,584
2020-05-19,0.0,false,true,0.7484,584
2020-05-20,0.0,false,true,0.7255,584
2020-05-21,0.0,false,true,0.7038,584
2020-05-22,0.0,false,true,0.6829,584
2020-05-23,0.0,false,true,0.6625,584
2020-05-24,0.0,false,true,0.6425,584
2020-05-25,0.0,false,true,0.6227,584
2020-05-26,0.0,false,true,0.60305,584
2020-05-27,0.0,false,true,0.5835,584
2020-05-28,0.0,false,true,0.5641,584
2020-05-29,0.0,false,true,0.5449,584
2020-05-30,0.0,false,true,0.52595,584
2020-05-31,0.0,false,true,0.5074,584
2020-06-01,0.0,false,true,0.4893,584
2020-06-02,0.0,false,true,0.47195,584
2020-06-03,0.0,false,true,0.45525,584
2020-06-04,0.0,false,true,0.43955,584
2020-06-05,0.0,false,true,0.4249,584
2020-06-06,0.0,false,true,0.4114,584
2020-06-07,0.0,false,true,0.3991,584
2020-06-08,0.0,false,true,0.3881,584
2020-06-09,0.0,false,true,0.37825,584
2020-06-10,0.0,false,true,0.36975,584
2020-06-11,0.0,false,true,0.36245,584
2020-06-12,0.0,false,true,0.3564,584
2020-06-13,0.0,false,true,0.3516,584
2020-06-14,0.0,false,true,0.3481,584
2020-06-15,0.0,false,true,0.3458,584
2020-06-16,0.0,false,true,0.34485,584
2020-06-17,0.0,false,true,0.34515,584
2020-06-18,0.0,false,true,0.34675,584
2020-06-19,0.0,false,true,0.34975,584
2020-06-20,0.0,false,true,0.3541,584
2020-06-21,0.0,false,true,0.35995,584
2020-06-22,0.0,false,true,0.3674,584
2020-06-23,0.0,false,true,0.3765,584
2020-06-24,0.0,false,true,0.3875,584
2020-04-16,0.0,false,true,6.4853,585
2020-04-17,0.0,false,true,6.1644,585
2020-04-18,0.0,false,true,5.83975,585
2020-04-19,0.0,false,true,5.5163,585
2020-04-20,0.0,false,true,5.19795,585
2020-04-21,0.0,false,true,4.8876,585
2020-04-22,0.0,false,true,4.5873,585
2020-04-23,0.0,false,true,4.2985,585
2020-04-24,0.0,false,true,4.02235,585
2020-04-25,0.0,false,true,3.7597,585
2020-04-26,0.0,false,true,3.51105,585
2020-04-27,0.0,false,true,3.27665,585
2020-04-28,0.0,false,true,3.0566,585
2020-04-29,0.0,false,true,2.85065,585
2020-04-30,0.0,false,true,2.6587,585
2020-05-01,0.0,false,true,2.4803,585
2020-05-02,0.0,false,true,2.315,585
2020-05-03,0.0,false,true,2.1623,585
2020-05-04,0.0,false,true,2.0217,585
2020-05-05,0.0,false,true,1.8926,585
2020-05-06,0.0,false,true,1.7744,585
2020-05-07,0.0,false,true,1.66645,585
2020-05-08,0.0,false,true,1.56815,585
2020-05-09,0.0,false,true,1.47865,585
2020-05-10,0.0,false,true,1.3972,585
2020-05-11,0.0,false,true,1.32315,585
2020-05-12,0.0,false,true,1.25575,585
2020-05-13,0.0,false,true,1.1943,585
2020-05-14,0.0,false,true,1.1382,585
2020-05-15,0.0,false,true,1.0868,585
2020-05-16,0.0,false,true,1.03955,585
2020-05-17,0.0,false,true,0.996,585
2020-05-18,0.0,false,true,0.9555,585
2020-05-19,0.0,false,true,0.9176,585
2020-05-20,0.0,false,true,0.8819,585
2020-05-21,0.0,false,true,0.84785,585
2020-05-22,0.0,false,true,0.81515,585
2020-05-23,0.0,false,true,0.7834,585
2020-05-24,0.0,false,true,0.75245,585
2020-05-25,0.0,false,true,0.7222,585
2020-05-26,0.0,false,true,0.69255,585
2020-05-27,0.0,false,true,0.6634,585
2020-05-28,0.0,false,true,0.63485,585
2020-05-29,0.0,false,true,0.6069,585
2020-05-30,0.0,false,true,0.57965,585
2020-05-31,0.0,false,true,0.55325,585
2020-06-01,0.0,false,true,0.5277,585
2020-06-02,0.0,false,true,0.50325,585
2020-06-03,0.0,false,true,0.47995,585
2020-06-04,0.0,false,true,0.45795,585
2020-06-05,0.0,false,true,0.4373,585
2020-06-06,0.0,false,true,0.4182,585
2020-06-07,0.0,false,true,0.40055,585
2020-06-08,0.0,false,true,0.3844,585
2020-06-09,0.0,false,true,0.3697,585
2020-06-10,0.0,false,true,0.35655,585
2020-06-11,0.0,false,true,0.3447,585
2020-06-12,0.0,false,true,0.33435,585
2020-06-13,0.0,false,true,0.32535,585
2020-06-14,0.0,false,true,0.3177,585
2020-06-15,0.0,false,true,0.3113,585
2020-06-16,0.0,false,true,0.30625,585
2020-06-17,0.0,false,true,0.3025,585
2020-06-18,0.0,false,true,0.30005,585
2020-06-19,0.0,false,true,0.29885,585
2020-06-20,0.0,false,true,0.29895,585
2020-06-21,0.0,false,true,0.3004,585
2020-06-22,0.0,false,true,0.30325,585
2020-06-23,0.0,false,true,0.3075,585
2020-06-24,0.0,false,true,0.31325,585
2020-04-16,0.0,false,true,12.0,586
2020-04-17,0.0,false,true,11.48715,586
2020-04-18,0.0,false,true,10.97,586
2020-04-19,0.0,false,true,10.4544,586
2020-04-20,0.0,false,true,9.9447,586
2020-04-21,0.0,false,true,9.4441,586
2020-04-22,0.0,false,true,8.9548,586
2020-04-23,0.0,false,true,8.47855,586
2020-04-24,0.0,false,true,8.0172,586
2020-04-25,0.0,false,true,7.57235,586
2020-04-26,0.0,false,true,7.1455,586
2020-04-27,0.0,false,true,6.73775,586
2020-04-28,0.0,false,true,6.3501,586
2020-04-29,0.0,false,true,5.9833,586
2020-04-30,0.0,false,true,5.6379,586
2020-05-01,0.0,false,true,5.3142,586
2020-05-02,0.0,false,true,5.0124,586
2020-05-03,0.0,false,true,4.7323,586
2020-05-04,0.0,false,true,4.4737,586
2020-05-05,0.0,false,true,4.23635,586
2020-05-06,0.0,false,true,4.01975,586
2020-05-07,0.0,false,true,3.82315,586
2020-05-08,0.0,false,true,3.6457,586
2020-05-09,0.0,false,true,3.4862,586
2020-05-10,0.0,false,true,3.3434,586
2020-05-11,0.0,false,true,3.21585,586
2020-05-12,0.0,false,true,3.10235,586
2020-05-13,0.0,false,true,3.0014,586
2020-05-14,0.0,false,true,2.9118,586
2020-05-15,0.0,false,true,2.8323,586
2020-05-16,0.0,false,true,2.7615,586
2020-05-17,0.0,false,true,2.6982,586
2020-05-18,0.0,false,true,2.6413,586
2020-05-19,0.0,false,true,2.5895,586
2020-05-20,0.0,false,true,2.54155,586
2020-05-21,0.0,false,true,2.49635,586
2020-05-22,0.0,false,true,2.45285,586
2020-05-23,0.0,false,true,2.4102,586
2020-05-24,0.0,false,true,2.3679,586
2020-05-25,0.0,false,true,2.32555,586
2020-05-26,0.0,false,true,2.28285,586
2020-05-27,0.0,false,true,2.2398,586
2020-05-28,0.0,false,true,2.1964,586
2020-05-29,0.0,false,true,2.15295,586
2020-05-30,0.0,false,true,2.10955,586
2020-05-31,0.0,false,true,2.06665,586
2020-06-01,0.0,false,true,2.02465,586
2020-06-02,0.0,false,true,1.984,586
2020-06-03,0.0,false,true,1.94515,586
2020-06-04,0.0,false,true,1.90855,586
2020-06-05,0.0,false,true,1.8747,586
2020-06-06,0.0,false,true,1.84385,586
2020-06-07,0.0,false,true,1.8162,586
2020-06-08,0.0,false,true,1.79185,586
2020-06-09,0.0,false,true,1.77095,586
2020-06-10,0.0,false,true,1.7535,586
2020-06-11,0.0,false,true,1.73945,586
2020-06-12,0.0,false,true,1.72895,586
2020-06-13,0.0,false,true,1.72195,586
2020-06-14,0.0,false,true,1.71845,586
2020-06-15,0.0,false,true,1.7185,586
2020-06-16,0.0,false,true,1.7222,586
2020-06-17,0.0,false,true,1.72965,586
2020-06-18,0.0,false,true,1.7409,586
2020-06-19,0.0,false,true,1.75615,586
2020-06-20,0.0,false,true,1.77545,586
2020-06-21,0.0,false,true,1.79915,586
2020-06-22,0.0,false,true,1.82745,586
2020-06-23,0.0,false,true,1.8609,586
2020-06-24,0.0,false,true,1.8998,586
2020-04-16,10.0,true,false,13.58875,587
2020-04-17,9.0,false,true,13.0225,587
2020-04-18,9.0,false,true,12.44505,587
2020-04-19,8.0,false,true,11.8637,587
2020-04-20,9.0,false,true,11.28445,587
2020-04-21,10.0,false,true,10.71185,587
2020-04-22,8.0,false,true,10.14935,587
2020-04-23,9.0,false,true,9.5997,587
2020-04-24,10.0,false,true,9.0656,587
2020-04-25,10.0,false,true,8.54945,587
2020-04-26,9.0,false,true,8.0533,587
2020-04-27,7.0,false,true,7.57855,587
2020-04-28,7.0,false,true,7.1266,587
2020-04-29,7.0,false,true,6.6984,587
2020-04-30,6.0,false,true,6.29445,587
2020-05-01,6.0,false,true,5.9153,587
2020-05-02,6.0,false,true,5.56085,587
2020-05-03,5.0,false,true,5.2311,587
2020-05-04,6.0,false,true,4.92575,587
2020-05-05,5.0,false,true,4.6443,587
2020-05-06,5.0,false,true,4.38615,587
2020-05-07,5.0,false,true,4.1507,587
2020-05-08,5.0,false,true,3.93665,587
2020-05-09,5.0,false,true,3.74285,587
2020-05-10,5.0,false,true,3.56785,587
2020-05-11,5.0,false,true,3.4102,587
2020-05-12,3.0,false,true,3.2684,587
2020-05-13,3.0,false,true,3.141,587
2020-05-14,3.0,false,true,3.02665,587
2020-05-15,3.0,false,true,2.92395,587
2020-05-16,2.0,false,true,2.8316,587
2020-05-17,2.0,false,true,2.74835,587
